label,content,clean,norm,stop,token,stem
negatif,"Bagaimana ToPed sekarang,Pengiriman barangnya Tidak Tepat Waktu,Menu Di Proses dan Di Kirim juga Tidak Ada Keterangannya, Parah. Sangat Tidak Recomended !!!!!!!",bagaimana toped sekarangpengiriman barangnya tidak tepat waktumenu di proses dan di kirim juga tidak ada keterangannya parah sangat tidak recomended, bagaimana toped sekarangpengiriman barangnya tidak tepat waktumenu di proses dan di kirim juga tidak ada keterangannya parah sangat tidak recomended , toped sekarangpengiriman barangnya tepat waktumenu proses di kirim tidak keterangannya parah tidak recomended ,"['toped', 'sekarangpengiriman', 'barangnya', 'tepat', 'waktumenu', 'proses', 'di', 'kirim', 'tidak', 'keterangannya', 'parah', 'tidak', 'recomended']",toped sekarangpengiriman barang tepat waktumenu proses di kirim tidak terang parah tidak recomended
netral,"ini knp menentukan titik lokasi maps nya ngaco dah, bolak balik kelempar ntah kmn, udah pakai GPS juga masih aja ngawur. kasian kurir nya Krn salah titik maps dan bisa berpotensi salah rumah",ini knp menentukan titik lokasi maps nya ngaco dah bolak balik kelempar ntah kmn udah pakai gps juga masih aja ngawur kasian kurir nya krn salah titik maps dan bisa berpotensi salah rumah, ini knp menentukan titik lokasi maps nya ngaco dah bolak balik kelempar ntah kmn udah pakai gps juga masih aja ngawur kasian kurir nya krn salah titik maps dan bisa berpotensi salah rumah , knp menentukan titik lokasi maps nya ngaco dah bolak balik kelempar ntah kmn udah pakai gps masih aja ngawur kasian kurir nya krn salah titik maps bisa berpotensi salah rumah ,"['knp', 'menentukan', 'titik', 'lokasi', 'maps', 'nya', 'ngaco', 'dah', 'bolak', 'balik', 'kelempar', 'ntah', 'kmn', 'udah', 'pakai', 'gps', 'masih', 'aja', 'ngawur', 'kasian', 'kurir', 'nya', 'krn', 'salah', 'titik', 'maps', 'bisa', 'berpotensi', 'salah', 'rumah']",knp tentu titik lokasi maps nya ngaco dah bolak balik lempar ntah kmn udah pakai gps masih aja ngawur kasi kurir nya krn salah titik maps bisa potensi salah rumah
netral,jelak,jelak, jelak , jelak ,['jelak'],jelak
negatif,"di bilangin update tkped pasti error dan malah fiturnya tambh rumit, admin ndablek....😩",di bilangin update tkped pasti error dan malah fiturnya tambh rumit admin ndablek, di bilangin update tkped pasti error dan malah fiturnya tambh rumit admin ndablek , bilangin update tkped error malah fiturnya tambh rumit admin ndablek ,"['bilangin', 'update', 'tkped', 'error', 'malah', 'fiturnya', 'tambh', 'rumit', 'admin', 'ndablek']",bilangin update tkped error malah fiturnya tambh rumit admin ndablek
negatif,pemotongan biaya dari hasil penjualan terlalu besar . lama lama rugi,pemotongan biaya dari hasil penjualan terlalu besar lama lama rugi, pemotongan biaya dari hasil penjualan terlalu besar lama lama rugi , pemotongan biaya hasil penjualan terlalu besar lama lama rugi ,"['pemotongan', 'biaya', 'hasil', 'penjualan', 'terlalu', 'besar', 'lama', 'lama', 'rugi']",potong biaya hasil jual terlalu besar lama lama rugi
netral,MEMUDAHKAN SAYA UNTUK BELANJA ONLINE,memudahkan saya untuk belanja online, memudahkan saya untuk belanja online , memudahkan untuk belanja online ,"['memudahkan', 'untuk', 'belanja', 'online']",mudah untuk belanja online
negatif,"pengajuan komplain susah ribet ... pada hal jelas barang pembelian 3 yg dikirim 2 dan bukan barang yg dipesan,dan banyak toko penipu",pengajuan komplain susah ribet pada hal jelas barang pembelian 3 yg dikirim 2 dan bukan barang yg dipesandan banyak toko penipu, pengajuan komplain susah ribet pada hal jelas barang pembelian 3 yang dikirim 2 dan bukan barang yang dipesandan banyak toko penipu , pengajuan komplain susah ribet hal jelas barang pembelian 3 dikirim 2 bukan barang dipesandan toko penipu ,"['pengajuan', 'komplain', 'susah', 'ribet', 'hal', 'jelas', 'barang', 'pembelian', '3', 'dikirim', '2', 'bukan', 'barang', 'dipesandan', 'toko', 'penipu']",aju komplain susah ribet hal jelas barang beli 3 kirim 2 bukan barang dipesandan toko tipu
negatif,makin gabung ama tiktok makin tolol...masak akun gw yg lagi proses transaksi malah tiba² keluar trus pas login ulang semua stts transaksi hilang...tolol banget,makin gabung ama tiktok makin tololmasak akun gw yg lagi proses transaksi malah tiba keluar trus pas login ulang semua stts transaksi hilangtolol banget, makin gabung ama tiktok makin tololmasak akun gw yang lagi proses transaksi malah tiba keluar trus pas login ulang semua stts transaksi hilangtolol banget , makin gabung ama tiktok makin tololmasak akun gw lagi proses transaksi malah tiba keluar trus pas login ulang semua stts transaksi hilangtolol banget ,"['makin', 'gabung', 'ama', 'tiktok', 'makin', 'tololmasak', 'akun', 'gw', 'lagi', 'proses', 'transaksi', 'malah', 'tiba', 'keluar', 'trus', 'pas', 'login', 'ulang', 'semua', 'stts', 'transaksi', 'hilangtolol', 'banget']",makin gabung ama tiktok makin tololmasak akun gw lagi proses transaksi malah tiba keluar trus pas login ulang semua stts transaksi hilangtolol banget
positif,"cukup baik, dan masih lancar tanpa kendala",cukup baik dan masih lancar tanpa kendala, cukup baik dan masih lancar tanpa kendala , cukup dan lancar kendala ,"['cukup', 'dan', 'lancar', 'kendala']",cukup dan lancar kendala
negatif,kecewa,kecewa, kecewa , kecewa ,['kecewa'],kecewa
positif,baik,baik, baik , ,[],
negatif,shopee nomor satu bangkrut aja tokopedia,shopee nomor satu bangkrut aja tokopedia, shopee nomor satu bangkrut aja tokopedia , shopee nomor satu bangkrut aja tokopedia ,"['shopee', 'nomor', 'satu', 'bangkrut', 'aja', 'tokopedia']",shopee nomor satu bangkrut aja tokopedia
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,ok,ok, ok , ,[],
positif,Ok.. Bagus Hanya Saja Apk Ini Sangat Berat Jika Terlalu Lama Dipakai Dibandingkan Apk Lain.,ok bagus hanya saja apk ini sangat berat jika terlalu lama dipakai dibandingkan apk lain, ok bagus hanya saja apk ini sangat berat jika terlalu lama dipakai dibandingkan apk lain , bagus saja apk sangat berat terlalu lama dipakai dibandingkan apk ,"['bagus', 'saja', 'apk', 'sangat', 'berat', 'terlalu', 'lama', 'dipakai', 'dibandingkan', 'apk']",bagus saja apk sangat berat terlalu lama pakai banding apk
positif,banyak bug nya seperti gambar produk yang tidak ada padahal jaringan internet saya lancar tolong di perbaiki,banyak bug nya seperti gambar produk yang tidak ada padahal jaringan internet saya lancar tolong di perbaiki, banyak bug nya seperti gambar produk yang tidak ada padahal jaringan internet saya lancar tolong di perbaiki , bug nya gambar produk tidak padahal jaringan internet lancar di perbaiki ,"['bug', 'nya', 'gambar', 'produk', 'tidak', 'padahal', 'jaringan', 'internet', 'lancar', 'di', 'perbaiki']",bug nya gambar produk tidak padahal jaring internet lancar di baik
netral,lumayan,lumayan, lumayan , lumayan ,['lumayan'],lumayan
positif,Mantap deh Tokopedia + Gopay sekarang ini.!! 👍😃,mantap deh tokopedia gopay sekarang ini, mantap deh tokopedia gopay sekarang ini , mantap deh tokopedia gopay sekarang ,"['mantap', 'deh', 'tokopedia', 'gopay', 'sekarang']",mantap deh tokopedia gopay sekarang
positif,sangat mudah dan cepat,sangat mudah dan cepat, sangat mudah dan cepat , mudah cepat ,"['mudah', 'cepat']",mudah cepat
netral,"kenapa semenjak tokopedia gabung ama tiktok, jualan makin sulit dan ribet, padahal dengan adanya Tokopedia sangat terbantu dan dipermudah, namun sejak gabung ama tiktok makin gak bisa jualan karena makin ribet, mending kembali seperti semula min.",kenapa semenjak tokopedia gabung ama tiktok jualan makin sulit dan ribet padahal dengan adanya tokopedia sangat terbantu dan dipermudah namun sejak gabung ama tiktok makin gak bisa jualan karena makin ribet mending kembali seperti semula min, kenapa semenjak tokopedia gabung ama tiktok jualan makin sulit dan ribet padahal dengan adanya tokopedia sangat terbantu dan dipermudah namun sejak gabung ama tiktok makin tidak bisa jualan karena makin ribet mending kembali seperti semula min , semenjak tokopedia gabung ama tiktok jualan makin sulit ribet padahal adanya tokopedia terbantu dipermudah sejak gabung ama tiktok makin bisa jualan makin ribet mending seperti semula min ,"['semenjak', 'tokopedia', 'gabung', 'ama', 'tiktok', 'jualan', 'makin', 'sulit', 'ribet', 'padahal', 'adanya', 'tokopedia', 'terbantu', 'dipermudah', 'sejak', 'gabung', 'ama', 'tiktok', 'makin', 'bisa', 'jualan', 'makin', 'ribet', 'mending', 'seperti', 'semula', 'min']",semenjak tokopedia gabung ama tiktok jual makin sulit ribet padahal ada tokopedia bantu mudah sejak gabung ama tiktok makin bisa jual makin ribet mending seperti mula min
netral,bakk,bakk, bakk , bakk ,['bakk'],bakk
netral,toko pedia memang rekomen untuk belanja,toko pedia memang rekomen untuk belanja, toko pedia memang rekomen untuk belanja , toko pedia memang rekomen belanja ,"['toko', 'pedia', 'memang', 'rekomen', 'belanja']",toko dia memang rekomen belanja
negatif,TOPED SEKARANG BNYAK ERORNYA MENDING PINDAH SOPEE,toped sekarang bnyak erornya mending pindah sopee, toped sekarang bnyak erornya mending pindah sopee , toped sekarang bnyak erornya mending pindah sopee ,"['toped', 'sekarang', 'bnyak', 'erornya', 'mending', 'pindah', 'sopee']",toped sekarang bnyak eror mending pindah sopee
positif,bisa terbantu oleh Tokopedia,bisa terbantu oleh tokopedia, bisa terbantu oleh tokopedia , terbantu tokopedia ,"['terbantu', 'tokopedia']",bantu tokopedia
netral,Update terus ya bund,update terus ya bund, update terus ya bund , update terus bund ,"['update', 'terus', 'bund']",update terus bund
positif,ok lebih praktis,ok lebih praktis, ok lebih praktis , lebih praktis ,"['lebih', 'praktis']",lebih praktis
negatif,"sudah milih banyak produk lebih dari 10 produk mau di checkout tb tb ""masalah pada rumah tokopedia"". barang yg udh di cari cari lama ilang semua dari kranjang, terus seringkali udh co tb tb ilang juga karena masalah voucher ga berlaku. kalo ga berlaku ga usah di tampilin. barang lengkap tapi systemnya kurang oke.",sudah milih banyak produk lebih dari 10 produk mau di checkout tb tb masalah pada rumah tokopedia barang yg udh di cari cari lama ilang semua dari kranjang terus seringkali udh co tb tb ilang juga karena masalah voucher ga berlaku kalo ga berlaku ga usah di tampilin barang lengkap tapi systemnya kurang oke, sudah milih banyak produk lebih dari 10 produk mau di checkout tb tb masalah pada rumah tokopedia barang yang udh di cari cari lama ilang semua dari kranjang terus seringkali udh co tb tb ilang juga karena masalah voucher tidak berlaku kalo tidak berlaku tidak usah di tampilin barang lengkap tapi systemnya kurang oke , milih produk 10 produk mau checkout tb tb masalah rumah tokopedia barang udh cari cari lama ilang semua dari kranjang terus seringkali udh co tb tb ilang karena masalah voucher berlaku kalo berlaku usah tampilin barang lengkap systemnya kurang oke ,"['milih', 'produk', '10', 'produk', 'mau', 'checkout', 'tb', 'tb', 'masalah', 'rumah', 'tokopedia', 'barang', 'udh', 'cari', 'cari', 'lama', 'ilang', 'semua', 'dari', 'kranjang', 'terus', 'seringkali', 'udh', 'co', 'tb', 'tb', 'ilang', 'karena', 'masalah', 'voucher', 'berlaku', 'kalo', 'berlaku', 'usah', 'tampilin', 'barang', 'lengkap', 'systemnya', 'kurang', 'oke']",milih produk 10 produk mau checkout tb tb masalah rumah tokopedia barang udh cari cari lama ilang semua dari kranjang terus seringkali udh co tb tb ilang karena masalah voucher laku kalo laku usah tampilin barang lengkap systemnya kurang oke
positif,so far Mantap,so far mantap, so far mantap , so far mantap ,"['so', 'far', 'mantap']",so far mantap
netral,Event spin scam doang‼️,event spin scam doang, event spin scam doang , event spin scam doang ,"['event', 'spin', 'scam', 'doang']",event spin scam doang
netral,tiga dulu,tiga dulu, tiga dulu , tiga dulu ,"['tiga', 'dulu']",tiga dulu
netral,"Dulu tokopedia sering banyak voucher dan diskon tapi sekarang malah banyak biaya"" Admin lain nya, sekarang jd mikir"" Dulu mau blanja di tokped",dulu tokopedia sering banyak voucher dan diskon tapi sekarang malah banyak biaya admin lain nya sekarang jd mikir dulu mau blanja di tokped, dulu tokopedia sering banyak voucher dan diskon tapi sekarang malah banyak biaya admin lain nya sekarang jd mikir dulu mau blanja di tokped , dulu tokopedia sering voucher diskon sekarang malah biaya admin nya sekarang jd mikir dulu mau blanja tokped ,"['dulu', 'tokopedia', 'sering', 'voucher', 'diskon', 'sekarang', 'malah', 'biaya', 'admin', 'nya', 'sekarang', 'jd', 'mikir', 'dulu', 'mau', 'blanja', 'tokped']",dulu tokopedia sering voucher diskon sekarang malah biaya admin nya sekarang jd mikir dulu mau blanja tokped
negatif,"saya membatalkan pembelanjaan, uang 2 juta belum bisa kembali, tidak ada nomor verifikasi WA atau SMS, b gagal terus dicoba berkali-kali",saya membatalkan pembelanjaan uang 2 juta belum bisa kembali tidak ada nomor verifikasi wa atau sms b gagal terus dicoba berkalikali, saya membatalkan pembelanjaan uang 2 juta belum bisa kembali tidak ada nomor verifikasi wa atau sms b gagal terus dicoba berkalikali , membatalkan pembelanjaan uang 2 juta bisa tidak nomor verifikasi wa sms b gagal terus dicoba berkalikali ,"['membatalkan', 'pembelanjaan', 'uang', '2', 'juta', 'bisa', 'tidak', 'nomor', 'verifikasi', 'wa', 'sms', 'b', 'gagal', 'terus', 'dicoba', 'berkalikali']",batal belanja uang 2 juta bisa tidak nomor verifikasi wa sms b gagal terus coba berkalikali
netral,okay banget,okay banget, okay banget , okay banget ,"['okay', 'banget']",okay banget
positif,ok,ok, ok , ,[],
netral,Nice... good jobs👍👌🤝,nice good jobs, nice good jobs , nice good jobs ,"['nice', 'good', 'jobs']",nice good jobs
negatif,CFSnya tolol2 semua gak kasih solusi punya kupon disc tapi pas di lakukan pembayar ada perubahan mendadak kupon disc gak bisa di gunakan,cfsnya tolol2 semua gak kasih solusi punya kupon disc tapi pas di lakukan pembayar ada perubahan mendadak kupon disc gak bisa di gunakan, cfsnya tolol2 semua tidak kasih solusi punya kupon disc tapi pas di lakukan pembayar ada perubahan mendadak kupon disc tidak bisa di gunakan , cfsnya tolol2 semua kasih solusi punya kupon disc pas lakukan pembayar perubahan mendadak kupon disc bisa gunakan ,"['cfsnya', 'tolol2', 'semua', 'kasih', 'solusi', 'punya', 'kupon', 'disc', 'pas', 'lakukan', 'pembayar', 'perubahan', 'mendadak', 'kupon', 'disc', 'bisa', 'gunakan']",cfsnya tolol2 semua kasih solusi punya kupon disc pas laku bayar ubah dadak kupon disc bisa guna
netral,memudahkan belanja,memudahkan belanja, memudahkan belanja , memudahkan belanja ,"['memudahkan', 'belanja']",mudah belanja
positif,baik,baik, baik , ,[],
negatif,"tolong diperbaiki lagi ekspedisi nya, masa paket ga jalan selama seminggu, komplain cs ga dibales apakah tanda"" akan bangkrut?",tolong diperbaiki lagi ekspedisi nya masa paket ga jalan selama seminggu komplain cs ga dibales apakah tanda akan bangkrut, tolong diperbaiki lagi ekspedisi nya masa paket tidak jalan selama seminggu komplain cs tidak dibales apakah tanda akan bangkrut , diperbaiki ekspedisi nya masa paket jalan selama seminggu komplain cs dibales tanda bangkrut ,"['diperbaiki', 'ekspedisi', 'nya', 'masa', 'paket', 'jalan', 'selama', 'seminggu', 'komplain', 'cs', 'dibales', 'tanda', 'bangkrut']",baik ekspedisi nya masa paket jalan lama minggu komplain cs dibales tanda bangkrut
negatif,"kenapa PKB kendaraan bermotor tidak bisa digunakan, sudah lebih 2 bulan ini tidak bisa cek karena selalu salah input, tolong diperbaiki",kenapa pkb kendaraan bermotor tidak bisa digunakan sudah lebih 2 bulan ini tidak bisa cek karena selalu salah input tolong diperbaiki, kenapa pkb kendaraan bermotor tidak bisa digunakan sudah lebih 2 bulan ini tidak bisa cek karena selalu salah input tolong diperbaiki , pkb kendaraan bermotor digunakan lebih 2 bulan tidak bisa cek selalu salah input diperbaiki ,"['pkb', 'kendaraan', 'bermotor', 'digunakan', 'lebih', '2', 'bulan', 'tidak', 'bisa', 'cek', 'selalu', 'salah', 'input', 'diperbaiki']",pkb kendara motor guna lebih 2 bulan tidak bisa cek selalu salah input baik
positif,mantap meennn,mantap meennn, mantap meennn , mantap meennn ,"['mantap', 'meennn']",mantap meennn
netral,tokopedia maling.. kembalikan saldo saya..,tokopedia maling kembalikan saldo saya, tokopedia maling kembalikan saldo saya , tokopedia maling kembalikan saldo ,"['tokopedia', 'maling', 'kembalikan', 'saldo']",tokopedia maling kembali saldo
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
netral,aplikasi ga jelas,aplikasi ga jelas, aplikasi tidak jelas , aplikasi jelas ,"['aplikasi', 'jelas']",aplikasi jelas
netral,"Edan sekarang Tokopedia. Beli barang gak di kirim"", tanya penjual pihak kurir gak mau pick up. Dibatalkan penjual, sekarang malah saldo refund gak jelas. Udh 6jam+ belum sampai ke rek. Masa iya refund dana aja nunggu 24jam.",edan sekarang tokopedia beli barang gak di kirim tanya penjual pihak kurir gak mau pick up dibatalkan penjual sekarang malah saldo refund gak jelas udh 6jam belum sampai ke rek masa iya refund dana aja nunggu 24jam, edan sekarang tokopedia beli barang tidak di kirim tanya penjual pihak kurir tidak mau pick up dibatalkan penjual sekarang malah saldo refund tidak jelas udh 6jam belum sampai ke rek masa iya refund dana aja nunggu 24jam , edan sekarang tokopedia beli barang di kirim tanya penjual pihak kurir mau pick up dibatalkan penjual sekarang malah saldo refund jelas udh 6jam sampai rek masa iya refund dana aja nunggu 24jam ,"['edan', 'sekarang', 'tokopedia', 'beli', 'barang', 'di', 'kirim', 'tanya', 'penjual', 'pihak', 'kurir', 'mau', 'pick', 'up', 'dibatalkan', 'penjual', 'sekarang', 'malah', 'saldo', 'refund', 'jelas', 'udh', '6jam', 'sampai', 'rek', 'masa', 'iya', 'refund', 'dana', 'aja', 'nunggu', '24jam']",edan sekarang tokopedia beli barang di kirim tanya jual pihak kurir mau pick up batal jual sekarang malah saldo refund jelas udh 6jam sampai rek masa iya refund dana aja nunggu 24jam
