label,content,clean,norm,stop,token,stem
netral,"shoppy lumayan bisa membantu untuk mencari kebutuhan sehari hari, belum bisa komen banyak karena belum lama bergabung, semoga bisa terus meningkatkan pelayanan, kepuasan pelanggan adalah nilai untuk anda!!!",shoppy lumayan bisa membantu untuk mencari kebutuhan sehari hari belum bisa komen banyak karena belum lama bergabung semoga bisa terus meningkatkan pelayanan kepuasan pelanggan adalah nilai untuk anda, shoppy lumayan bisa membantu untuk mencari kebutuhan sehari hari belum bisa komen banyak karena belum lama bergabung semoga bisa terus meningkatkan pelayanan kepuasan pelanggan adalah nilai untuk anda , shoppy lumayan membantu mencari kebutuhan sehari hari komen karena lama bergabung semoga bisa terus meningkatkan pelayanan kepuasan pelanggan nilai anda ,"['shoppy', 'lumayan', 'membantu', 'mencari', 'kebutuhan', 'sehari', 'hari', 'komen', 'karena', 'lama', 'bergabung', 'semoga', 'bisa', 'terus', 'meningkatkan', 'pelayanan', 'kepuasan', 'pelanggan', 'nilai', 'anda']",shoppy lumayan bantu cari butuh hari hari komen karena lama gabung moga bisa terus tingkat layan puas langgan nilai anda
positif,sangat bagus dan membantu,sangat bagus dan membantu, sangat bagus dan membantu , bagus membantu ,"['bagus', 'membantu']",bagus bantu
netral,"udah lama g pake shopee gara2 udah nyampe ke kota tujuan, dikirim ke rumah bs seminggu lebih ato 2 minggu kemudian, tolong perbaiki pengirimannya",udah lama g pake shopee gara2 udah nyampe ke kota tujuan dikirim ke rumah bs seminggu lebih ato 2 minggu kemudian tolong perbaiki pengirimannya, udah lama g pake shopee gara2 udah nyampe ke kota tujuan dikirim ke rumah bs seminggu lebih ato 2 minggu kemudian tolong perbaiki pengirimannya , udah lama g pake shopee gara2 udah nyampe kota tujuan dikirim rumah bs seminggu ato 2 minggu tolong perbaiki pengirimannya ,"['udah', 'lama', 'g', 'pake', 'shopee', 'gara2', 'udah', 'nyampe', 'kota', 'tujuan', 'dikirim', 'rumah', 'bs', 'seminggu', 'ato', '2', 'minggu', 'tolong', 'perbaiki', 'pengirimannya']",udah lama g pake shopee gara2 udah nyampe kota tuju kirim rumah bs minggu ato 2 minggu tolong baik kirim
negatif,semakin jelek dan banyak iklan gak jelas,semakin jelek dan banyak iklan gak jelas, semakin jelek dan banyak iklan tidak jelas , semakin jelek banyak iklan jelas ,"['semakin', 'jelek', 'banyak', 'iklan', 'jelas']",makin jelek banyak iklan jelas
positif,100% gratis ongkir... pengiriman paling cepat di shopee🤩,100 gratis ongkir pengiriman paling cepat di shopee, 100 gratis ongkir pengiriman paling cepat di shopee , 100 gratis ongkir pengiriman paling cepat shopee ,"['100', 'gratis', 'ongkir', 'pengiriman', 'paling', 'cepat', 'shopee']",100 gratis ongkir kirim paling cepat shopee
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
netral,semakin jaya shopee,semakin jaya shopee, semakin jaya shopee , semakin jaya shopee ,"['semakin', 'jaya', 'shopee']",makin jaya shopee
positif,memuaskan,memuaskan, memuaskan , memuaskan ,['memuaskan'],muas
negatif,kok punya saya gak bisa buka buat belanja di malesia,kok punya saya gak bisa buka buat belanja di malesia, kok punya saya tidak bisa buka buat belanja di malesia , kok punya tidak buka buat belanja malesia ,"['kok', 'punya', 'tidak', 'buka', 'buat', 'belanja', 'malesia']",kok punya tidak buka buat belanja malesia
netral,"PC . ,,",pc, pc , pc ,['pc'],pc
positif,"selama saya beli dishopee ndak ada kendala ,smoga shopee kedepannya tambah maju dan suksses",selama saya beli dishopee ndak ada kendala smoga shopee kedepannya tambah maju dan suksses, selama saya beli dishopee ndak ada kendala smoga shopee kedepannya tambah maju dan suksses , selama beli dishopee ndak kendala smoga shopee kedepannya tambah maju suksses ,"['selama', 'beli', 'dishopee', 'ndak', 'kendala', 'smoga', 'shopee', 'kedepannya', 'tambah', 'maju', 'suksses']",lama beli dishopee ndak kendala smoga shopee depan tambah maju suksses
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,sangat membantu,sangat membantu, sangat membantu , membantu ,['membantu'],bantu
positif,best,best, best , best ,['best'],best
negatif,"saya membeli voucher di aplikasi ini namun voucher tersebut tidak dapat digunakan, rugi uang dan klaim malah di tolak,segala upaya sudah saya coba lakukan dengan tim cs shopee namun tidak sesuai dengan yang di harapkan, semoga uangnya berkah aja ya shopee.. kapok pake apk orange ini",saya membeli voucher di aplikasi ini namun voucher tersebut tidak dapat digunakan rugi uang dan klaim malah di tolaksegala upaya sudah saya coba lakukan dengan tim cs shopee namun tidak sesuai dengan yang di harapkan semoga uangnya berkah aja ya shopee kapok pake apk orange ini, saya membeli voucher di aplikasi ini namun voucher tersebut tidak dapat digunakan rugi uang dan klaim malah di tolaksegala upaya sudah saya coba lakukan dengan tim cs shopee namun tidak sesuai dengan yang di harapkan semoga uangnya berkah aja ya shopee kapok pake apk orange ini , membeli voucher aplikasi voucher tersebut dapat digunakan rugi uang klaim malah tolaksegala upaya saya coba lakukan tim cs shopee namun tidak sesuai yang harapkan semoga uangnya berkah aja shopee kapok pake apk orange ,"['membeli', 'voucher', 'aplikasi', 'voucher', 'tersebut', 'dapat', 'digunakan', 'rugi', 'uang', 'klaim', 'malah', 'tolaksegala', 'upaya', 'saya', 'coba', 'lakukan', 'tim', 'cs', 'shopee', 'namun', 'tidak', 'sesuai', 'yang', 'harapkan', 'semoga', 'uangnya', 'berkah', 'aja', 'shopee', 'kapok', 'pake', 'apk', 'orange']",beli voucher aplikasi voucher sebut dapat guna rugi uang klaim malah tolaksegala upaya saya coba laku tim cs shopee namun tidak sesuai yang harap moga uang berkah aja shopee kapok pake apk orange
positif,barang murah dan sesuai harapan,barang murah dan sesuai harapan, barang murah dan sesuai harapan , barang murah sesuai harapan ,"['barang', 'murah', 'sesuai', 'harapan']",barang murah sesuai harap
netral,harus bijak dalam menggunakan shopee ya temann temann semuanyaa😘,harus bijak dalam menggunakan shopee ya temann temann semuanyaa, harus bijak dalam menggunakan shopee ya temann temann semuanyaa , bijak menggunakan shopee temann temann semuanyaa ,"['bijak', 'menggunakan', 'shopee', 'temann', 'temann', 'semuanyaa']",bijak guna shopee temann temann semuanyaa
negatif,kurirnya ngga ada yg benar,kurirnya ngga ada yg benar, kurirnya tidak ada yang benar , kurirnya ada benar ,"['kurirnya', 'ada', 'benar']",kurir ada benar
positif,menantu aplikasi nya,menantu aplikasi nya, menantu aplikasi nya , menantu aplikasi nya ,"['menantu', 'aplikasi', 'nya']",menantu aplikasi nya
netral,😜,,  ,  ,[],
positif,sangat membantu dalam pencarian produk..,sangat membantu dalam pencarian produk, sangat membantu dalam pencarian produk , membantu pencarian produk ,"['membantu', 'pencarian', 'produk']",bantu cari produk
positif,bagus berguna ..setiap belanja online sekarang saya hanya di shopee,bagus berguna setiap belanja online sekarang saya hanya di shopee, bagus berguna setiap belanja online sekarang saya hanya di shopee , bagus berguna belanja online sekarang hanya shopee ,"['bagus', 'berguna', 'belanja', 'online', 'sekarang', 'hanya', 'shopee']",bagus guna belanja online sekarang hanya shopee
netral,tarima kasih,tarima kasih, tarima kasih , tarima kasih ,"['tarima', 'kasih']",tarima kasih
positif,bagus solusi belanja hemat dan murah,bagus solusi belanja hemat dan murah, bagus solusi belanja hemat dan murah , bagus solusi belanja hemat murah ,"['bagus', 'solusi', 'belanja', 'hemat', 'murah']",bagus solusi belanja hemat murah
positif,belanja yang rekomended murah murah barang bagus tetap jaga kepercayaan masyarakat gan buat para pecinta shopee. kurir nya Joss Joss cepat pengiriman nya. thank you shopee 🥰,belanja yang rekomended murah murah barang bagus tetap jaga kepercayaan masyarakat gan buat para pecinta shopee kurir nya joss joss cepat pengiriman nya thank you shopee, belanja yang rekomended murah murah barang bagus tetap jaga kepercayaan masyarakat gan buat para pecinta shopee kurir nya joss joss cepat pengiriman nya thank you shopee , belanja rekomended murah murah barang bagus tetap jaga kepercayaan masyarakat gan buat pecinta shopee kurir nya joss joss cepat pengiriman nya thank you shopee ,"['belanja', 'rekomended', 'murah', 'murah', 'barang', 'bagus', 'tetap', 'jaga', 'kepercayaan', 'masyarakat', 'gan', 'buat', 'pecinta', 'shopee', 'kurir', 'nya', 'joss', 'joss', 'cepat', 'pengiriman', 'nya', 'thank', 'you', 'shopee']",belanja rekomended murah murah barang bagus tetap jaga percaya masyarakat gan buat cinta shopee kurir nya joss joss cepat kirim nya thank you shopee
positif,"banguuusss pake bingit, jangan ragu, di coba aja dulu",banguuusss pake bingit jangan ragu di coba aja dulu, banguuusss pake bingit jangan ragu di coba aja dulu , banguuusss pake bingit jangan ragu coba aja dulu ,"['banguuusss', 'pake', 'bingit', 'jangan', 'ragu', 'coba', 'aja', 'dulu']",banguuusss pake bingit jangan ragu coba aja dulu
positif,sangat memuaskan dan barang2 pun sesuai dengan yg di pesan,sangat memuaskan dan barang2 pun sesuai dengan yg di pesan, sangat memuaskan dan barang2 pun sesuai dengan yang di pesan , memuaskan barang2 sesuai yang pesan ,"['memuaskan', 'barang2', 'sesuai', 'yang', 'pesan']",muas barang2 sesuai yang pesan
