label,content,clean,norm,stop,token,stem
positif,aplikasi belanja online yang okzzz,aplikasi belanja online yang okzzz, aplikasi belanja online yang okzzz , aplikasi belanja online okzzz ,"['aplikasi', 'belanja', 'online', 'okzzz']",aplikasi belanja online okzzz
positif,bgus,bgus, bgus , bgus ,['bgus'],bgus
positif,barang nya bagus bagus👍,barang nya bagus bagus, barang nya bagus bagus , barang nya bagus bagus ,"['barang', 'nya', 'bagus', 'bagus']",barang nya bagus bagus
positif,baik,baik, baik , ,[],
positif,banyak diskon,banyak diskon, banyak diskon , diskon ,['diskon'],diskon
positif,lazada debes,lazada debes, lazada debes , lazada debes ,"['lazada', 'debes']",lazada debes
negatif,"aplikasi ga jelassss, aku beli barang 2 kali ga dikirim dengan benar, kurirnya bilangnya dah di anter ke alamat padahal belum, harusnya bisa ngasih keterangan yang jelas lah kenapa ga bisa dateng paketnya, udah nunggu sampe 3 minggu lebih malah ternyata dibatalin. ongkirnya jg gila banget, dann iklannya jelek! ganggu aja kalau lagi buka web atau apa malah muncul iklan lazada, kalau iklannya bagus mah gapapa, ini iklannya burik, jelek, ga jelas, bikin emosi aja setiap iklan lazada muncul.",aplikasi ga jelassss aku beli barang 2 kali ga dikirim dengan benar kurirnya bilangnya dah di anter ke alamat padahal belum harusnya bisa ngasih keterangan yang jelas lah kenapa ga bisa dateng paketnya udah nunggu sampe 3 minggu lebih malah ternyata dibatalin ongkirnya jg gila banget dann iklannya jelek ganggu aja kalau lagi buka web atau apa malah muncul iklan lazada kalau iklannya bagus mah gapapa ini iklannya burik jelek ga jelas bikin emosi aja setiap iklan lazada muncul, aplikasi tidak jelassss aku beli barang 2 kali tidak dikirim dengan benar kurirnya bilangnya dah di anter ke alamat padahal belum harusnya bisa ngasih keterangan yang jelas lah kenapa tidak bisa dateng paketnya udah nunggu sampe 3 minggu lebih malah ternyata dibatalin ongkirnya jg gila banget dann iklannya jelek ganggu aja kalau lagi buka web atau apa malah muncul iklan lazada kalau iklannya bagus mah gapapa ini iklannya burik jelek tidak jelas bikin emosi aja setiap iklan lazada muncul , aplikasi jelassss aku beli barang 2 kali dikirim benar kurirnya bilangnya dah anter alamat padahal harusnya ngasih keterangan jelas lah dateng paketnya udah nunggu sampe 3 minggu malah ternyata dibatalin ongkirnya jg gila banget dann iklannya jelek ganggu aja lagi buka web apa malah muncul iklan lazada iklannya bagus mah gapapa iklannya burik jelek tidak jelas bikin emosi aja iklan lazada muncul ,"['aplikasi', 'jelassss', 'aku', 'beli', 'barang', '2', 'kali', 'dikirim', 'benar', 'kurirnya', 'bilangnya', 'dah', 'anter', 'alamat', 'padahal', 'harusnya', 'ngasih', 'keterangan', 'jelas', 'lah', 'dateng', 'paketnya', 'udah', 'nunggu', 'sampe', '3', 'minggu', 'malah', 'ternyata', 'dibatalin', 'ongkirnya', 'jg', 'gila', 'banget', 'dann', 'iklannya', 'jelek', 'ganggu', 'aja', 'lagi', 'buka', 'web', 'apa', 'malah', 'muncul', 'iklan', 'lazada', 'iklannya', 'bagus', 'mah', 'gapapa', 'iklannya', 'burik', 'jelek', 'tidak', 'jelas', 'bikin', 'emosi', 'aja', 'iklan', 'lazada', 'muncul']",aplikasi jelassss aku beli barang 2 kali kirim benar kurir bilang dah anter alamat padahal harus ngasih terang jelas lah dateng paket udah nunggu sampe 3 minggu malah nyata dibatalin ongkirnya jg gila banget dann iklan jelek ganggu aja lagi buka web apa malah muncul iklan lazada iklan bagus mah gapapa iklan burik jelek tidak jelas bikin emosi aja iklan lazada muncul
negatif,"lazada jika gak ada even promo ongkirnya gak ngotak,mana gak ada pilihan expedisi pula.....kalah jauh ama shopee....sory klo terlalu jujur",lazada jika gak ada even promo ongkirnya gak ngotakmana gak ada pilihan expedisi pulakalah jauh ama shopeesory klo terlalu jujur, lazada jika tidak ada even promo ongkirnya tidak ngotakmana tidak ada pilihan expedisi pulakalah jauh ama shopeesory klo terlalu jujur , lazada even promo ongkirnya ngotakmana tidak ada pilihan expedisi pulakalah jauh ama shopeesory klo terlalu jujur ,"['lazada', 'even', 'promo', 'ongkirnya', 'ngotakmana', 'tidak', 'ada', 'pilihan', 'expedisi', 'pulakalah', 'jauh', 'ama', 'shopeesory', 'klo', 'terlalu', 'jujur']",lazada even promo ongkirnya ngotakmana tidak ada pilih expedisi pulakalah jauh ama shopeesory klo terlalu jujur
positif,perfect,perfect, perfect , perfect ,['perfect'],perfect
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
netral,"kadang lemot kadang oke🤔, jaringan sinyal sy bgus padahal",kadang lemot kadang oke jaringan sinyal sy bgus padahal, kadang lemot kadang oke jaringan sinyal sy bgus padahal , kadang lemot kadang oke jaringan sinyal sy bgus padahal ,"['kadang', 'lemot', 'kadang', 'oke', 'jaringan', 'sinyal', 'sy', 'bgus', 'padahal']",kadang lot kadang oke jaring sinyal sy bgus padahal
positif,"min jujur puas banget sama diskon pengguna baru, tapi tapi tapi boleh ga Adain lagi soalnya nguntungin banget🤭",min jujur puas banget sama diskon pengguna baru tapi tapi tapi boleh ga adain lagi soalnya nguntungin banget, min jujur puas banget sama diskon pengguna baru tapi tapi tapi boleh tidak adain lagi soalnya nguntungin banget , min jujur puas banget sama diskon pengguna tapi tapi tidak adain soalnya nguntungin banget ,"['min', 'jujur', 'puas', 'banget', 'sama', 'diskon', 'pengguna', 'tapi', 'tapi', 'tidak', 'adain', 'soalnya', 'nguntungin', 'banget']",min jujur puas banget sama diskon guna tapi tapi tidak adain soal nguntungin banget
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
negatif,iklan lu ganggu tlol,iklan lu ganggu tlol, iklan lu ganggu tlol , iklan lu ganggu tlol ,"['iklan', 'lu', 'ganggu', 'tlol']",iklan lu ganggu tlol
positif,aplikasi ini bagus,aplikasi ini bagus, aplikasi ini bagus , aplikasi bagus ,"['aplikasi', 'bagus']",aplikasi bagus
negatif,untuk apk lazada kurang aman karena ada pihak yg mengaku2 dan bahkan tau nomer resi paket saya yg belum di kirem alhasil banyak penipuan dan saya tertipu jutaan dengan nomer resi yg sama dengan paket,untuk apk lazada kurang aman karena ada pihak yg mengaku2 dan bahkan tau nomer resi paket saya yg belum di kirem alhasil banyak penipuan dan saya tertipu jutaan dengan nomer resi yg sama dengan paket, untuk apk lazada kurang aman karena ada pihak yang mengaku2 dan bahkan tau nomer resi paket saya yang belum di kirem alhasil banyak penipuan dan saya tertipu jutaan dengan nomer resi yang sama dengan paket , apk lazada kurang aman ada pihak mengaku2 bahkan tau nomer resi paket di kirem alhasil penipuan saya tertipu jutaan nomer resi yang sama paket ,"['apk', 'lazada', 'kurang', 'aman', 'ada', 'pihak', 'mengaku2', 'bahkan', 'tau', 'nomer', 'resi', 'paket', 'di', 'kirem', 'alhasil', 'penipuan', 'saya', 'tertipu', 'jutaan', 'nomer', 'resi', 'yang', 'sama', 'paket']",apk lazada kurang aman ada pihak mengaku2 bahkan tau nomer resi paket di kirem alhasil tipu saya tipu juta nomer resi yang sama paket
positif,om suka banget belanja di sini,om suka banget belanja di sini, om suka banget belanja di sini , om suka banget belanja sini ,"['om', 'suka', 'banget', 'belanja', 'sini']",om suka banget belanja sini
positif,pengiriman aman,pengiriman aman, pengiriman aman , pengiriman aman ,"['pengiriman', 'aman']",kirim aman
positif,mantafff mkasih lazada,mantafff mkasih lazada, mantafff mkasih lazada , mantafff mkasih lazada ,"['mantafff', 'mkasih', 'lazada']",mantafff mkasih lazada
negatif,sudah tidak rekomendet pakai aplikasi ini banyak penipu sellernya pengiriman juga lambat,sudah tidak rekomendet pakai aplikasi ini banyak penipu sellernya pengiriman juga lambat, sudah tidak rekomendet pakai aplikasi ini banyak penipu sellernya pengiriman juga lambat , tidak rekomendet pakai aplikasi banyak penipu sellernya pengiriman lambat ,"['tidak', 'rekomendet', 'pakai', 'aplikasi', 'banyak', 'penipu', 'sellernya', 'pengiriman', 'lambat']",tidak rekomendet pakai aplikasi banyak tipu sellernya kirim lambat
positif,cepet sampe babarang sesuai,cepet sampe babarang sesuai, cepet sampe babarang sesuai , cepet sampe babarang sesuai ,"['cepet', 'sampe', 'babarang', 'sesuai']",cepet sampe babarang sesuai
positif,makasih mantap,makasih mantap, makasih mantap , makasih mantap ,"['makasih', 'mantap']",makasih mantap
positif,baik,baik, baik , ,[],
positif,mantap produk lengkap fiturnya pun memuaskan,mantap produk lengkap fiturnya pun memuaskan, mantap produk lengkap fiturnya pun memuaskan , mantap produk lengkap fiturnya memuaskan ,"['mantap', 'produk', 'lengkap', 'fiturnya', 'memuaskan']",mantap produk lengkap fiturnya muas
negatif,"gila ongkos kirim mahal nian gak sesuai dang harga barang, harga barangnya murah tapi ongkirnya mahal gak ada gratis ongkir, tidak kayak aplikasi sebelah bayak gratis ongkir aplikasi ini kalau salah pilih ada toko yang curang jual barang maling murah dari barang yang asli di jual karena saya sudah pernah di tipu dangan toko yang ada aplikasi lazada ini",gila ongkos kirim mahal nian gak sesuai dang harga barang harga barangnya murah tapi ongkirnya mahal gak ada gratis ongkir tidak kayak aplikasi sebelah bayak gratis ongkir aplikasi ini kalau salah pilih ada toko yang curang jual barang maling murah dari barang yang asli di jual karena saya sudah pernah di tipu dangan toko yang ada aplikasi lazada ini, gila ongkos kirim mahal nian tidak sesuai dang harga barang harga barangnya murah tapi ongkirnya mahal tidak ada gratis ongkir tidak kayak aplikasi sebelah bayak gratis ongkir aplikasi ini kalau salah pilih ada toko yang curang jual barang maling murah dari barang yang asli di jual karena saya sudah pernah di tipu dangan toko yang ada aplikasi lazada ini , gila ongkos kirim mahal nian sesuai dang harga barang harga barangnya murah ongkirnya mahal gratis ongkir kayak aplikasi sebelah bayak gratis ongkir aplikasi kalau salah pilih ada toko curang jual barang maling murah barang asli jual saya pernah tipu dangan toko ada aplikasi lazada ,"['gila', 'ongkos', 'kirim', 'mahal', 'nian', 'sesuai', 'dang', 'harga', 'barang', 'harga', 'barangnya', 'murah', 'ongkirnya', 'mahal', 'gratis', 'ongkir', 'kayak', 'aplikasi', 'sebelah', 'bayak', 'gratis', 'ongkir', 'aplikasi', 'kalau', 'salah', 'pilih', 'ada', 'toko', 'curang', 'jual', 'barang', 'maling', 'murah', 'barang', 'asli', 'jual', 'saya', 'pernah', 'tipu', 'dangan', 'toko', 'ada', 'aplikasi', 'lazada']",gila ongkos kirim mahal nian sesuai dang harga barang harga barang murah ongkirnya mahal gratis ongkir kayak aplikasi belah bayak gratis ongkir aplikasi kalau salah pilih ada toko curang jual barang maling murah barang asli jual saya pernah tipu dang toko ada aplikasi lazada
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
positif,lasada memang ok,lasada memang ok, lasada memang ok , lasada memang ,"['lasada', 'memang']",lasada memang
positif,mantaaap cepattt,mantaaap cepattt, mantaaap cepattt , mantaaap cepattt ,"['mantaaap', 'cepattt']",mantaaap cepattt
positif,bagus,bagus, bagus , bagus ,['bagus'],bagus
positif,Mudah belanja di Lazada,mudah belanja di lazada, mudah belanja di lazada , mudah belanja lazada ,"['mudah', 'belanja', 'lazada']",mudah belanja lazada
negatif,woy lazadaaa kemanaaa gratis ongkir luuuuuu.,woy lazadaaa kemanaaa gratis ongkir luuuuuu, woy lazadaaa kemanaaa gratis ongkir luuuuuu , woy lazadaaa kemanaaa gratis ongkir luuuuuu ,"['woy', 'lazadaaa', 'kemanaaa', 'gratis', 'ongkir', 'luuuuuu']",woy lazadaaa kemanaaa gratis ongkir luuuuuu
positif,sangat baik..,sangat baik, sangat baik , baik ,['baik'],baik
positif,mantap,mantap, mantap , mantap ,['mantap'],mantap
negatif,"kecewa banget sma lazada, udah ongkirnya sangat mahal..! sya mau bayar lazbon 1 cicilan sesuai tanggal kenapa gak bisa knpa harus sekalian 3 cicilan..!?? parah gak sesuai perjanjian ini namanya, bayar gak pernah telat lazbon di bekukan..! kalo gak ada perubahan ya sya uninstall nanti",kecewa banget sma lazada udah ongkirnya sangat mahal sya mau bayar lazbon 1 cicilan sesuai tanggal kenapa gak bisa knpa harus sekalian 3 cicilan parah gak sesuai perjanjian ini namanya bayar gak pernah telat lazbon di bekukan kalo gak ada perubahan ya sya uninstall nanti, kecewa banget sma lazada udah ongkirnya sangat mahal sya mau bayar lazbon 1 cicilan sesuai tanggal kenapa tidak bisa knpa harus sekalian 3 cicilan parah tidak sesuai perjanjian ini namanya bayar tidak pernah telat lazbon di bekukan kalo tidak ada perubahan ya sya uninstall nanti , kecewa banget sma lazada udah ongkirnya mahal sya mau bayar lazbon 1 cicilan sesuai tanggal knpa sekalian 3 cicilan parah sesuai perjanjian namanya bayar pernah telat lazbon bekukan kalo tidak ada perubahan sya uninstall ,"['kecewa', 'banget', 'sma', 'lazada', 'udah', 'ongkirnya', 'mahal', 'sya', 'mau', 'bayar', 'lazbon', '1', 'cicilan', 'sesuai', 'tanggal', 'knpa', 'sekalian', '3', 'cicilan', 'parah', 'sesuai', 'perjanjian', 'namanya', 'bayar', 'pernah', 'telat', 'lazbon', 'bekukan', 'kalo', 'tidak', 'ada', 'perubahan', 'sya', 'uninstall']",kecewa banget sma lazada udah ongkirnya mahal sya mau bayar lazbon 1 cicil sesuai tanggal knpa sekali 3 cicil parah sesuai janji nama bayar pernah telat lazbon beku kalo tidak ada ubah sya uninstall
negatif,lazada aneh ih masa paylater udah di bayar saldonya GK masuk masih nol aja udah sekarang ongkir nya mahal2 bnget gimana pelanggan GK PDA kabur kalau gitu caranya dulu sering bnget blnja di lazada sekarang ongkir nya mahal bngt jadi mikir2 lagi mau beli barang di lazada,lazada aneh ih masa paylater udah di bayar saldonya gk masuk masih nol aja udah sekarang ongkir nya mahal2 bnget gimana pelanggan gk pda kabur kalau gitu caranya dulu sering bnget blnja di lazada sekarang ongkir nya mahal bngt jadi mikir2 lagi mau beli barang di lazada, lazada aneh ih masa paylater udah di bayar saldonya gk masuk masih nol aja udah sekarang ongkir nya mahal2 bnget gimana pelanggan gk pda kabur kalau gitu caranya dulu sering bnget blnja di lazada sekarang ongkir nya mahal bngt jadi mikir2 lagi mau beli barang di lazada , lazada aneh ih masa paylater udah bayar saldonya gk masuk nol aja udah sekarang ongkir nya mahal2 bnget gimana pelanggan gk pda kabur gitu caranya dulu sering bnget blnja lazada sekarang ongkir nya mahal bngt jadi mikir2 mau beli barang lazada ,"['lazada', 'aneh', 'ih', 'masa', 'paylater', 'udah', 'bayar', 'saldonya', 'gk', 'masuk', 'nol', 'aja', 'udah', 'sekarang', 'ongkir', 'nya', 'mahal2', 'bnget', 'gimana', 'pelanggan', 'gk', 'pda', 'kabur', 'gitu', 'caranya', 'dulu', 'sering', 'bnget', 'blnja', 'lazada', 'sekarang', 'ongkir', 'nya', 'mahal', 'bngt', 'jadi', 'mikir2', 'mau', 'beli', 'barang', 'lazada']",lazada aneh ih masa paylater udah bayar saldo gk masuk nol aja udah sekarang ongkir nya mahal2 bnget gimana langgan gk pda kabur gitu cara dulu sering bnget blnja lazada sekarang ongkir nya mahal bngt jadi mikir2 mau beli barang lazada
positif,emang pas dan cocok,emang pas dan cocok, emang pas dan cocok , emang pas cocok ,"['emang', 'pas', 'cocok']",emang pas cocok
negatif,banyak barang fake,banyak barang fake, banyak barang fake , barang fake ,"['barang', 'fake']",barang fake
positif,keren banget,keren banget, keren banget , keren banget ,"['keren', 'banget']",keren banget
negatif,niat bikin aplikasi ? baru download mau co barang malah dibilang nomer udah dipake kan tolol ! nomer baru mau dipake siape !! aplikasi idiot !,niat bikin aplikasi baru download mau co barang malah dibilang nomer udah dipake kan tolol nomer baru mau dipake siape aplikasi idiot, niat bikin aplikasi baru download mau co barang malah dibilang nomer udah dipake kan tolol nomer baru mau dipake siape aplikasi idiot , niat bikin aplikasi download mau co barang malah dibilang nomer udah dipake kan tolol nomer mau dipake siape aplikasi idiot ,"['niat', 'bikin', 'aplikasi', 'download', 'mau', 'co', 'barang', 'malah', 'dibilang', 'nomer', 'udah', 'dipake', 'kan', 'tolol', 'nomer', 'mau', 'dipake', 'siape', 'aplikasi', 'idiot']",niat bikin aplikasi download mau co barang malah bilang nomer udah dipake kan tolol nomer mau dipake siape aplikasi idiot
negatif,kemaren aku tertipu oleh toko di lazada...beli mesin cukur datang sendal jepit....harap toko yg seperti itu di block aja...merusak nama baik,kemaren aku tertipu oleh toko di lazadabeli mesin cukur datang sendal jepitharap toko yg seperti itu di block ajamerusak nama baik, kemaren aku tertipu oleh toko di lazadabeli mesin cukur datang sendal jepitharap toko yang seperti itu di block ajamerusak nama baik , kemaren aku tertipu toko lazadabeli mesin cukur datang sendal jepitharap toko seperti di block ajamerusak nama ,"['kemaren', 'aku', 'tertipu', 'toko', 'lazadabeli', 'mesin', 'cukur', 'datang', 'sendal', 'jepitharap', 'toko', 'seperti', 'di', 'block', 'ajamerusak', 'nama']",kemaren aku tipu toko lazadabeli mesin cukur datang sendal jepitharap toko seperti di block ajamerusak nama
positif,barang yg sesuai jadi ketagihan belanja di lazada,barang yg sesuai jadi ketagihan belanja di lazada, barang yang sesuai jadi ketagihan belanja di lazada , barang sesuai jadi ketagihan belanja lazada ,"['barang', 'sesuai', 'jadi', 'ketagihan', 'belanja', 'lazada']",barang sesuai jadi tagih belanja lazada
positif,produk dan kualitas nya terjangkau,produk dan kualitas nya terjangkau, produk dan kualitas nya terjangkau , produk kualitas nya terjangkau ,"['produk', 'kualitas', 'nya', 'terjangkau']",produk kualitas nya jangkau
